CustomerID,Recency,Frequency,Monetary
12883.0,24.137499999720603,4,703.47
12884.0,87.98611111100763,1,309.05
12885.0,62.96527777751908,4,1158.27
12886.0,67.11180555541068,3,1351.09
12888.0,213.86666666623205,4,313.77
12890.0,23.808333333116025,1,380.46999999999997
12891.0,185.01319444412366,3,331.0
12893.0,30.0111111109145,1,188.14
12895.0,41.95763888861984,3,347.3
12897.0,204.02569444430992,2,216.5
12901.0,8.113194444216788,36,16293.1
12902.0,264.0305555551313,1,138.68
12904.0,17.927777777425945,2,509.58
12906.0,11.121527777519077,5,2919.81
12908.0,58.11041666660458,4,246.0
12909.0,39.004861110821366,8,2128.83
12910.0,22.93194444430992,8,3075.04
12912.0,2.1631944440305233,5,1662.3
12913.0,4.027083333116025,5,2483.63
12915.0,148.05277777742594,2,363.65
12916.0,138.09375,5,2982.35
12917.0,127.83888888871297,1,594.0
12919.0,7.9604166662320495,8,1301.44
12920.0,16.90625,1,164.23
12921.0,3.1208333331160247,50,16389.74
12922.0,160.88541666651145,1,405.38
12923.0,63.854166666511446,1,176.97
12924.0,87.95486111100763,5,929.95
12925.0,4.068749999627471,2,694.05
12928.0,34.93472222192213,5,2062.7000000000003
12929.0,121.93055555550382,2,105.1
12930.0,77.897222221829,4,409.90000000000003
12931.0,21.007638888899237,20,33462.81
12933.0,23.84166666632518,4,606.28
12935.0,1.809027777519077,8,2156.45
12936.0,16.80416666623205,5,1012.9
12937.0,14.90625,4,1504.27
12938.0,25.061805555131286,1,114.14
12939.0,63.928472221829,8,11581.8
12940.0,45.9486111109145,4,876.29
12942.0,130.92430555541068,3,683.9
12943.0,300.9006944443099,1,-3.75
12944.0,35.0736111109145,2,604.51
12945.0,287.94097222201526,1,462.95
12947.0,143.11388888861984,11,1407.29
12948.0,15.819444444030523,8,2053.7
12949.0,30.059027777519077,10,4143.02
12950.0,1.9812499997206032,3,1843.0
12951.0,8.024999999906868,8,1042.07
12952.0,5.09375,5,1382.8400000000001
12953.0,9.143055555410683,1,329.85
12955.0,0.847916666418314,14,4734.26
12956.0,305.86249999981374,1,108.07
12957.0,3.845833333209157,12,3979.04
12962.0,6.871527777519077,2,266.39
12963.0,7.996527777519077,9,1841.03
12965.0,88.88819444412366,1,771.91
12966.0,9.00833333330229,1,160.18
12967.0,2.9381944444030523,4,1194.75
12968.0,111.87916666641831,1,135.95
12970.0,6.930555555503815,4,452.24
12971.0,3.0208333330228925,89,10930.26
12974.0,197.13680555531755,1,144.8
12976.0,211.12152777751908,1,738.6
12977.0,155.84027777751908,1,39.24
12980.0,155.04722222220153,12,7092.06
12981.0,29.03472222201526,2,372.21999999999997
12982.0,239.08402777742594,2,377.2
12984.0,18.00902777770534,1,97.5
12985.0,0.08611111110076308,3,1215.6200000000001
12987.0,73.0326388888061,3,545.0
12988.0,291.92986111110076,1,535.32
12989.0,2.890277777798474,19,6854.51
12990.0,30.992361111100763,3,409.5
12991.0,22.8861111109145,2,503.76
12993.0,22.875694444403052,4,414.76
12994.0,3.8798611108213663,5,902.22
12995.0,77.14583333302289,2,200.72
12997.0,21.877083333209157,7,1197.94
12999.0,195.97638888889924,3,455.88
13000.0,106.08819444430992,3,534.85
13001.0,3.915972222108394,15,9797.92
13002.0,317.897222221829,1,120.94999999999999
13003.0,105.08333333302289,3,149.05
13004.0,11.057638888712972,22,5613.43
13005.0,173.08124999981374,3,468.95
13006.0,55.959027777425945,1,81.57
13008.0,322.93472222192213,2,178.46999999999997
13011.0,371.81111111072823,1,50.550000000000004
13012.0,8.989583333022892,11,1311.6200000000001
13013.0,0.9090277776122093,15,4786.99
13014.0,2.143055555410683,16,3365.43
13015.0,52.9798611109145,5,3346.28
13016.0,72.94583333330229,3,789.89
13017.0,6.872916666325182,1,204.0
13018.0,15.973611110821366,29,7272.75
13021.0,3.842361110728234,12,2584.4
13023.0,63.84930555522442,2,689.9
13026.0,0.8277777777984738,8,936.15
13027.0,113.13263888889924,6,6912.0
13028.0,22.069444444030523,3,659.68
13029.0,30.15069444430992,3,1247.5
13030.0,10.930555555503815,2,799.48
13032.0,38.120833333116025,3,996.52
13033.0,356.9354166663252,1,190.55
13034.0,54.02013888861984,2,642.77
13035.0,57.018749999813735,3,886.63
13037.0,137.8777777776122,3,881.07
13038.0,79.92569444421679,3,908.46
13040.0,8.091666666325182,2,676.99
13043.0,253.02499999990687,2,471.57
13044.0,290.8958333330229,1,560.47
13045.0,98.90694444440305,1,305.28000000000003
13046.0,30.17638888861984,2,629.3100000000001
13047.0,31.027777777519077,18,3079.1
13048.0,13.97708333330229,5,1805.91
13049.0,63.888194444123656,2,656.6800000000001
13050.0,8.80694444430992,28,5684.61
13052.0,211.94305555522442,1,348.15000000000003
13055.0,63.74513888871297,4,1201.96
13058.0,24.004861110821366,3,271.40000000000003
13059.0,249.09027777751908,1,183.4
13060.0,253.0506944442168,1,307.53
13061.0,71.86527777742594,1,248.61
13062.0,190.90138888871297,1,346.98
13064.0,12.013194444123656,4,1119.49
13065.0,372.8319444442168,1,205.86
13066.0,23.96597222192213,3,430.90000000000003
13067.0,81.96666666632518,1,115.46000000000001
13068.0,9.909722222015262,2,344.0
13069.0,0.17430555541068316,27,3717.82
13070.0,191.96180555550382,1,228.8
13072.0,266.1930555552244,1,177.15
13075.0,129.1048611109145,1,919.61
13077.0,0.7263888888992369,4,729.27
13078.0,0.7513888888061047,43,12432.28
13079.0,3.8312499998137355,5,220.10000000000002
13080.0,178.9104166664183,1,58.08
13081.0,0.9840277777984738,21,27964.48
13082.0,125.85694444412366,10,3595.48
13083.0,3.9090277776122093,2,303.75
13085.0,157.02708333311602,3,272.38
13089.0,2.158333333209157,118,57385.88
13090.0,8.007638888899237,18,8689.39
13091.0,20.834722221828997,2,319.82
13092.0,70.0638888888061,6,459.83
13093.0,266.8152777776122,13,7741.47
13094.0,20.94652777770534,16,1708.8600000000001
13095.0,70.0326388888061,1,74.39999999999999
13097.0,32.08819444430992,14,5893.32
13098.0,0.941666666418314,41,28658.88
13099.0,98.79861111100763,1,207.35999999999999
13101.0,233.9256944442168,1,101.19
13102.0,0.998611110728234,27,6336.29
13103.0,39.13333333330229,1,243.94
13104.0,2.986111111007631,6,1098.48
13106.0,128.04166666651145,2,59.5
13107.0,43.91527777770534,5,1524.07
13108.0,372.09375,1,350.06
13109.0,2.0083333333022892,5,766.84
13110.0,30.930555555503815,8,1452.8700000000001
13113.0,0.00069444440305233,40,10510.0
13115.0,8.132638888899237,14,2205.63
13116.0,116.92638888861984,2,485.19
13117.0,21.033333333209157,8,984.91
13118.0,19.00277777761221,7,1125.0
13120.0,238.1048611109145,1,30.599999999999998
13121.0,268.83263888861984,2,254.73
13122.0,93.87291666632518,2,922.39
13124.0,89.00347222201526,3,3866.33
13126.0,4.118055555503815,10,2056.29
13127.0,77.09999999962747,1,259.17
13130.0,93.88888888852671,1,64.0
13131.0,22.978472222108394,4,1039.3
13132.0,261.0041666664183,1,77.3
13133.0,273.0965277776122,2,109.8
13134.0,72.14444444421679,7,1740.63
13135.0,196.0819444442168,1,3096.0
13136.0,49.734027777798474,11,2545.38
13137.0,10.02847222192213,9,3605.08
13138.0,21.83263888861984,6,962.39
13139.0,15.955555555410683,8,5055.79
13140.0,107.88680555531755,3,423.72
13141.0,84.12222222192213,6,2385.8
13142.0,18.863194444216788,1,307.09
13144.0,332.06597222201526,1,110.95
13145.0,39.00347222201526,5,614.77
13146.0,25.88958333292976,1,228.91
13147.0,9.95208333292976,4,712.8000000000001
13148.0,28.893749999813735,17,3348.48
13149.0,13.986805555410683,4,1676.06
13151.0,202.99652777751908,2,1250.3700000000001
13153.0,5.024999999906868,1,486.22
13154.0,143.89513888861984,1,-611.86
13155.0,32.88124999962747,4,971.76
13157.0,48.95833333302289,5,1721.57
13158.0,94.03611111082137,4,1201.06
13159.0,8.0625,5,1379.75
13160.0,21.988194444216788,1,91.8
13161.0,312.94930555531755,1,112.75
13162.0,121.86874999990687,5,1644.99
13165.0,45.90625,2,1021.48
13166.0,281.9319444443099,2,414.7
13167.0,18.018055555410683,4,791.33
13168.0,35.995833333116025,5,1310.14
13169.0,63.027083333116025,2,712.88
13170.0,26.021527777425945,1,116.00999999999999
13171.0,7.905555555131286,5,426.81
13173.0,3.8743055551312864,2,353.65
13174.0,15.927083333022892,3,2817.03
13176.0,45.879861110821366,1,492.84
13177.0,64.12083333311602,1,282.45
13178.0,25.85833333292976,11,5725.47
13182.0,44.96111111110076,1,121.18
13183.0,7.097222222015262,9,3957.78
13184.0,14.033333333209157,12,1648.79
13185.0,267.03749999962747,1,71.4
13186.0,39.04861111100763,5,1539.69
13187.0,336.745138888713,1,236.02
13188.0,10.890277777798474,1,114.60000000000001
13189.0,18.09097222192213,2,260.68
13192.0,94.94236111082137,2,911.94
13193.0,60.930555555503815,1,117.88
13194.0,135.1590277776122,1,60.7
13196.0,10.955555555410683,4,1797.78
13198.0,9.89791666623205,8,3384.09
13199.0,3.013888888526708,39,9803.960000000001
13200.0,18.885416666511446,4,870.09
13203.0,9.086805555503815,4,869.46
13207.0,14.915277777705342,2,250.26000000000002
13208.0,58.12222222192213,7,1205.9
13209.0,29.955555555410683,11,5820.16
13210.0,93.1888888888061,1,353.48
13211.0,9.921527777798474,3,1197.42
13212.0,8.901388888712972,4,780.58
13213.0,56.047222222201526,6,1518.43
13216.0,267.022222221829,1,333.74
13217.0,121.8874999997206,5,133.62
13218.0,126.82708333292976,1,62.63999999999999
13220.0,77.96666666632518,4,819.2900000000001
13221.0,239.82777777779847,2,847.41
13223.0,199.990972221829,2,163.20000000000002
13224.0,59.90972222201526,3,2150.85
13225.0,2.972916666418314,8,6083.04
13226.0,272.9270833330229,1,108.21
13227.0,201.0437499997206,1,257.7
13228.0,80.93194444430992,1,358.0
13229.0,225.02986111072823,1,160.95
13230.0,3.865972221828997,15,2763.41
13232.0,12.09097222192213,7,1357.6
13233.0,73.97569444403052,2,605.12
13235.0,211.1263888888061,2,101.17000000000004
13236.0,24.0,3,727.27
13238.0,10.888888888526708,5,680.83
13239.0,261.1006944440305,1,329.56
13240.0,95.94583333330229,4,663.65
13242.0,111.99791666632518,3,270.40000000000003
13243.0,202.98333333292976,1,600.07
13244.0,92.04444444412366,1,121.74
13245.0,50.04861111100763,1,430.5
13246.0,17.833333333022892,7,1922.1
13247.0,17.07708333292976,4,501.12
13248.0,124.00694444403052,2,465.68
13249.0,91.97499999962747,3,711.41
13253.0,156.11180555541068,2,1030.4
13255.0,3.0791666666045785,3,390.66
13256.0,13.870138888712972,1,0.0
13258.0,11.138194444123656,3,698.58
13259.0,61.084722221829,1,292.32
13260.0,60.978472222108394,1,557.62
13261.0,268.0194444442168,2,944.1
13262.0,262.9055555551313,1,200.29
13263.0,0.9520833329297602,35,7454.07
13265.0,52.90833333320916,5,2107.66
13266.0,10.924305555410683,19,3717.67
